http://human.owl#NCI_C12877,"{""t"":""venous sinus"",""o"":[{""s"":""cavernous sinus"",""p"":""sub class of""},{""s"":""sagittal sinus"",""p"":""sub class of""}],""s"":[{""o"":""other anatomic concept"",""p"":""sub class of""},{""o"":""venous sinus"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33385,"{""t"":""posterior tibial artery branch"",""o"":[{""s"":""peroneal artery"",""p"":""sub class of""},{""s"":""internal calcanean artery"",""p"":""sub class of""}],""s"":[{""o"":""artery"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""posterior tibial artery branch"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C52859,"{""t"":""iliolumbar artery"",""o"":[],""s"":[{""o"":""ilio lumbar artery"",""p"":""has related synonym""},{""o"":""iliolumbar artery"",""p"":""has related synonym""},{""o"":""abdominal aorta branch"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C42079,"{""t"":""choroid plexus epithelium"",""o"":[{""s"":""choroid plexus epithelium of the lateral ventricle"",""p"":""sub class of""},{""s"":""choroid plexus epithelium of the fourth ventricle"",""p"":""sub class of""}],""s"":[{""o"":""choroid plexus epithelium"",""p"":""has related synonym""},{""o"":""epithelium"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33310,"{""t"":""peritoneal mesothelial cell"",""o"":[],""s"":[{""o"":""mesothelial cell"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""peritoneal mesothelial cell"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C32876,"{""t"":""intracellular membrane"",""o"":[],""s"":[{""o"":""membrane"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32193,"{""t"":""base of the pericardium"",""o"":[],""s"":[{""o"":""base of the pericardium"",""p"":""has related synonym""},{""o"":""membrane part"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C13093,"{""t"":""posterior lobe of the prostate"",""o"":[],""s"":[{""o"":""male reproductive system part"",""p"":""sub class of""},{""o"":""prostate gland lobe"",""p"":""sub class of""},{""o"":""posterior lobe of human prostate"",""p"":""has related synonym""},{""o"":""posterior lobe of the prostate"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33463,"{""t"":""renshaw cell"",""o"":[],""s"":[{""o"":""renshaw cell"",""p"":""has related synonym""},{""o"":""interneuron"",""p"":""sub class of""},{""o"":""an inhibitory interneuron in the ventral horn of gray matter of the spinal cord that is held to be reciprocally innervated with a motoneuron so that nerve impulses received by way of processes of the motoneuron stimulate inhibitory impulses back to the motoneuron along an axon of the internuncial cell"",""p"":""has definition""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C13114,"{""t"":""promyelocyte"",""o"":[],""s"":[{""o"":""promyelocyte"",""p"":""has related synonym""},{""o"":""a cell of the bone marrow that is derived from myeloblasts and will give rise to myelocytes precursors of myeloid cells and neutrophil granulocytes"",""p"":""has definition""},{""o"":""granulocyte"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32619,"{""t"":""foliate papilla"",""o"":[],""s"":[{""o"":""foliate papilla"",""p"":""has related synonym""},{""o"":""papilla of the tongue"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12528,"{""t"":""polychromatophilic erythrocyte"",""o"":[],""s"":[{""o"":""reticulocytes"",""p"":""has related synonym""},{""o"":""blood reticulocyte"",""p"":""has related synonym""},{""o"":""marrow reticulocyte"",""p"":""has related synonym""},{""o"":""erythrocyte"",""p"":""sub class of""},{""o"":""polychromatophilic erythrocyte"",""p"":""has related synonym""},{""o"":""reticulocyte"",""p"":""has related synonym""},{""o"":""immature erythrocytes that have just undergone extrusion of their cell nucleus they still contain some organelles that gradually decrease in number as the cells mature"",""p"":""has definition""},{""o"":""diffusely basophilic erythrocyte"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33057,"{""t"":""maturation stage ameloblast"",""o"":[],""s"":[{""o"":""ameloblast"",""p"":""sub class of""},{""o"":""maturation stage ameloblast"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""a short columnar epithelial cell that has deposited enamel and has lost organic material and water it deposits calcium and phosphorus into the enamel matrix the maturation stage ameloblast produces and secretes small amounts of proteins"",""p"":""has definition""}]}"
http://human.owl#NCI_C33763,"{""t"":""thigh"",""o"":[],""s"":[{""o"":""thigh"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""lower extremity part"",""p"":""sub class of""}]}"
http://human.owl#NCI_C12794,"{""t"":""subclavian vein"",""o"":[],""s"":[{""o"":""vein"",""p"":""sub class of""},{""o"":""deep vein"",""p"":""sub class of""},{""o"":""subclavian vein"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C49798,"{""t"":""spinal cord arachnoid membrane"",""o"":[],""s"":[{""o"":""spinal cord arachnoid membrane"",""p"":""has related synonym""},{""o"":""arachnoid membrane"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32253,"{""t"":""callosomarginal artery"",""o"":[],""s"":[{""o"":""callosomarginal artery"",""p"":""has related synonym""},{""o"":""anterior cerebral artery branch"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32986,"{""t"":""ligamentum flavum"",""o"":[],""s"":[{""o"":""ligament"",""p"":""sub class of""},{""o"":""ligamentum flavum"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33573,"{""t"":""small intestinal wall tissue"",""o"":[{""s"":""small intestinal serosal surface"",""p"":""sub class of""},{""s"":""small intestinal submucosa"",""p"":""sub class of""},{""s"":""small intestinal mucosa"",""p"":""sub class of""},{""s"":""small intestinal muscular coat"",""p"":""sub class of""}],""s"":[{""o"":""intestinal wall tissue"",""p"":""sub class of""},{""o"":""the tissue of the small intestine it comprises four layers mucosa with simple columnar epithelium submucosa smooth muscle with inner circular and outer longitudinal layers and serosa"",""p"":""has definition""},{""o"":""normal tissue"",""p"":""sub class of""},{""o"":""small intestinal wall tissue"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32729,"{""t"":""hepatic artery"",""o"":[],""s"":[{""o"":""abdominal aorta branch"",""p"":""sub class of""},{""o"":""hepatic artery"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32041,"{""t"":""accessory nerve"",""o"":[],""s"":[{""o"":""cranial nerve"",""p"":""sub class of""},{""o"":""accessory nerve"",""p"":""has related synonym""},{""o"":""eleventh cranial nerve"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32267,"{""t"":""cartilage matrix"",""o"":[],""s"":[{""o"":""cartilagenous tissue"",""p"":""sub class of""},{""o"":""cartilage matrix"",""p"":""has related synonym""},{""o"":""musculoskeletal system part"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32793,"{""t"":""inferior temporal sulcus"",""o"":[],""s"":[{""o"":""inferior temporal sulcus"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""temporal sulcus"",""p"":""sub class of""}]}"
http://human.owl#NCI_C33608,"{""t"":""splenic vein"",""o"":[],""s"":[{""o"":""vein"",""p"":""sub class of""},{""o"":""splenic vein"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C49230,"{""t"":""choroid plexus epithelium of the fourth ventricle"",""o"":[],""s"":[{""o"":""choroid plexus epithelium"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""choroid plexus epithelium of the fourth ventricle"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C38516,"{""t"":""tonsilar tissue"",""o"":[{""s"":""tonsillar lymphoid tissue"",""p"":""sub class of""}],""s"":[{""o"":""tonsil part"",""p"":""sub class of""},{""o"":""normal tissue"",""p"":""sub class of""},{""o"":""tonsillar tissue"",""p"":""has related synonym""},{""o"":""tissue"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32536,"{""t"":""esophageal gland"",""o"":[],""s"":[{""o"":""esophageal gland"",""p"":""has related synonym""},{""o"":""exocrine gland"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12381,"{""t"":""cecum"",""o"":[],""s"":[{""o"":""gastrointestinal system part"",""p"":""sub class of""},{""o"":""cecum"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32377,"{""t"":""coronary ligament"",""o"":[],""s"":[{""o"":""coronary ligament"",""p"":""has related synonym""},{""o"":""liver ligament"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32151,"{""t"":""ascending aorta branch"",""o"":[{""s"":""coronary artery"",""p"":""sub class of""}],""s"":[{""o"":""artery"",""p"":""sub class of""},{""o"":""ascending aorta branch"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12960,"{""t"":""liver stem cell"",""o"":[],""s"":[{""o"":""liver stem cell"",""p"":""has related synonym""},{""o"":""stem cell"",""p"":""sub class of""},{""o"":""liver stem cells"",""p"":""has related synonym""},{""o"":""an undifferentiated cell found in the liver"",""p"":""has definition""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33213,"{""t"":""opening of the pulmonary vein"",""o"":[],""s"":[{""o"":""opening of the pulmonary vein"",""p"":""has related synonym""},{""o"":""heart part"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C26464,"{""t"":""macula"",""o"":[],""s"":[{""o"":""other anatomic concept"",""p"":""sub class of""},{""o"":""macula"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33718,"{""t"":""synovial fluid"",""o"":[],""s"":[{""o"":""synovial fluid"",""p"":""has related synonym""},{""o"":""body fluid or substance"",""p"":""sub class of""},{""o"":""synovia"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C43630,"{""t"":""hilar portion of the hepatic duct"",""o"":[{""s"":""hilar portion of the left hepatic duct"",""p"":""sub class of""},{""s"":""hilar portion of the right hepatic duct"",""p"":""sub class of""}],""s"":[{""o"":""hilar portion of the hepatic duct"",""p"":""has related synonym""},{""o"":""extrahepatic bile duct"",""p"":""sub class of""},{""o"":""hepatic duct"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12717,"{""t"":""femur"",""o"":[],""s"":[{""o"":""long bone"",""p"":""sub class of""},{""o"":""femur"",""p"":""has related synonym""},{""o"":""bone of the lower extremity"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33698,"{""t"":""superior temporal convolution"",""o"":[],""s"":[{""o"":""superior temporal convolution"",""p"":""has related synonym""},{""o"":""brain part"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33191,"{""t"":""obturator externus muscle"",""o"":[],""s"":[{""o"":""obturator externus muscle"",""p"":""has related synonym""},{""o"":""obturator muscle"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C43422,"{""t"":""epithelial stem cell"",""o"":[{""s"":""thymic epithelial stem cell"",""p"":""sub class of""}],""s"":[{""o"":""stem cell"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""epithelial stem cell"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C40373,"{""t"":""lingula"",""o"":[],""s"":[{""o"":""lingula of the lung"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""respiratory system part"",""p"":""sub class of""}]}"
http://human.owl#NCI_C32702,"{""t"":""growing follicle"",""o"":[],""s"":[{""o"":""ovarian follicle"",""p"":""sub class of""},{""o"":""growing follicle"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12697,"{""t"":""cochlear nerve"",""o"":[],""s"":[{""o"":""cranial nerve"",""p"":""sub class of""},{""o"":""cochlear root of acoustic nerve"",""p"":""has related synonym""},{""o"":""cochlear root of eighth cranial nerve"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""cochlear nerve"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C33010,"{""t"":""lower gastrointestinal tract"",""o"":[],""s"":[{""o"":""lower gastrointestinal tract"",""p"":""has related synonym""},{""o"":""gastrointestinal system part"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12485,"{""t"":""neuroendocrine cell"",""o"":[{""s"":""pulmonary neuroendocrine cell"",""p"":""sub class of""},{""s"":""endocrine cell of the gastrointestinal system"",""p"":""sub class of""},{""s"":""parafollicular cell"",""p"":""sub class of""},{""s"":""merkel cell"",""p"":""sub class of""}],""s"":[{""o"":""an endocrine cell that produces and releases hormones and regulatory proteins such as neurotransmitters and neuropeptide hormones this type of cell enables autocrine communication with paracrine and endocrine cells throughout the body"",""p"":""has definition""},{""o"":""neuroendocrine cells"",""p"":""has related synonym""},{""o"":""neuroendocrine cell"",""p"":""has related synonym""},{""o"":""endocrine cell and neuroendocrine cell"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33476,"{""t"":""right hepatic duct"",""o"":[],""s"":[{""o"":""right hepatic duct"",""p"":""has related synonym""},{""o"":""hepatic duct"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C13072,"{""t"":""dentition"",""o"":[],""s"":[{""o"":""dentition"",""p"":""has related synonym""},{""o"":""head and neck part"",""p"":""sub class of""},{""o"":""the teeth collectively in the dental arch dentition ordinarily refers to the natural teeth in position in their alveoli mesh"",""p"":""has definition""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32696,"{""t"":""gray matter of the spinal cord"",""o"":[],""s"":[{""o"":""gray matter of the spinal cord"",""p"":""has related synonym""},{""o"":""the nervous tissue found in that part of the central nervous system that is lodged in the vertebral canal it contains fewer myelinated fibers but more nerve cell bodies unmyelinated nerve fibers and blood vessels than the white matter"",""p"":""has definition""},{""o"":""gray matter"",""p"":""sub class of""},{""o"":""spinal cord part"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12410,"{""t"":""prostate gland"",""o"":[],""s"":[{""o"":""prostate gland"",""p"":""has related synonym""},{""o"":""prostate"",""p"":""has related synonym""},{""o"":""human prostate"",""p"":""has related synonym""},{""o"":""the walnut shaped accessory sex gland of the male reproductive system it is located in the pelvis just below the bladder surrounding the prostatic part of the urethra the prostate gland secretes a fluid which is part of the semen"",""p"":""has definition""},{""o"":""human prostate gland"",""p"":""has related synonym""},{""o"":""exocrine gland"",""p"":""sub class of""},{""o"":""genital system male prostate"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""prostatic gland"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C32812,"{""t"":""inner supporting cell"",""o"":[],""s"":[{""o"":""a tall slender cell extending from the basilar membrane to the free surface of the organ of corti each cell surrounds an inner hair cell"",""p"":""has definition""},{""o"":""inner phalangeal cell"",""p"":""has related synonym""},{""o"":""supporting cell of organ of corti"",""p"":""sub class of""},{""o"":""inner supporting cell"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32439,"{""t"":""deep lymphatic vessel"",""o"":[],""s"":[{""o"":""lymphatic vessel"",""p"":""sub class of""},{""o"":""deep lymphatic vessel"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32965,"{""t"":""left lobe of the liver"",""o"":[],""s"":[{""o"":""liver lobe"",""p"":""sub class of""},{""o"":""left lobe of the liver"",""p"":""has related synonym""},{""o"":""gastrointestinal system part"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32979,"{""t"":""leptomeninges"",""o"":[],""s"":[{""o"":""the two innermost layers of tissue that cover the brain and spinal cord the arachnoid mater and the pia mater"",""p"":""has definition""},{""o"":""meninges"",""p"":""sub class of""},{""o"":""leptomeninges"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C49243,"{""t"":""intestinal smooth muscle tissue"",""o"":[],""s"":[{""o"":""smooth muscle tissue"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""intestinal smooth muscle tissue"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C52845,"{""t"":""cerebellar artery"",""o"":[],""s"":[{""o"":""intracranial artery"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""cerebellar artery"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C32549,"{""t"":""external canal"",""o"":[],""s"":[{""o"":""external canal"",""p"":""has related synonym""},{""o"":""horizontal canal"",""p"":""has related synonym""},{""o"":""semicircular canal"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32904,"{""t"":""labial salivary gland"",""o"":[],""s"":[{""o"":""labial salivary gland"",""p"":""has related synonym""},{""o"":""minor salivary gland"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C48944,"{""t"":""lobe of the right lung"",""o"":[{""s"":""lower lobe of the right lung"",""p"":""sub class of""},{""s"":""upper lobe of the right lung"",""p"":""sub class of""},{""s"":""middle lobe of the right lung"",""p"":""sub class of""}],""s"":[{""o"":""lobe of the right lung"",""p"":""has related synonym""},{""o"":""lung lobe"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C38336,"{""t"":""interdigitating dendritic cell"",""o"":[],""s"":[{""o"":""dendritic cell"",""p"":""sub class of""},{""o"":""interdigitating dendritic cell"",""p"":""has related synonym""},{""o"":""interdigitating cells"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""a dendritic cell found in the paracortex that captures blood borne antigens in peripheral tissues and transports them to the periarteriolar lymphoid sheath where initial b and t cell activation takes place these cells play an important role in cellular immunity"",""p"":""has definition""}]}"
http://human.owl#NCI_C32356,"{""t"":""common hepatic duct"",""o"":[],""s"":[{""o"":""common hepatic duct"",""p"":""has related synonym""},{""o"":""hepatic duct"",""p"":""sub class of""},{""o"":""extrahepatic bile duct"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C53073,"{""t"":""vastus lateralis"",""o"":[],""s"":[{""o"":""vastus lateralis"",""p"":""has related synonym""},{""o"":""muscle"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12938,"{""t"":""peripheral blood lymphocyte"",""o"":[],""s"":[{""o"":""mature lymphocyte"",""p"":""sub class of""},{""o"":""leukocyte"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""peripheral blood lymphocyte"",""p"":""has related synonym""},{""o"":""pbl"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C33206,"{""t"":""olfactory sulcus"",""o"":[],""s"":[{""o"":""frontal sulcus"",""p"":""sub class of""},{""o"":""olfactory sulcus"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C12818,"{""t"":""venule"",""o"":[{""s"":""postcapillary venule"",""p"":""sub class of""}],""s"":[{""o"":""blood vessel"",""p"":""sub class of""},{""o"":""venule"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33302,"{""t"":""perineurium"",""o"":[],""s"":[{""o"":""connective tissue component of the peripheral nerve"",""p"":""sub class of""},{""o"":""a layer of connective tissue surrounding bundles of nerve fibers it is formed by flattened cells that have a basement membrane on each side"",""p"":""has definition""},{""o"":""class"",""p"":""type""},{""o"":""perineurium"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C13085,"{""t"":""alveolar wall"",""o"":[],""s"":[{""o"":""alveolar wall"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""respiratory system part"",""p"":""sub class of""}]}"
http://human.owl#NCI_C12301,"{""t"":""upper inner quadrant of the breast"",""o"":[],""s"":[{""o"":""upper inner quadrant of the breast"",""p"":""has related synonym""},{""o"":""breast related entity"",""p"":""sub class of""},{""o"":""upper inner quadrant of breast"",""p"":""has related synonym""},{""o"":""the quarter of the breast which is superior and medial"",""p"":""has definition""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32522,"{""t"":""endothelium of the glomerular capillary"",""o"":[],""s"":[{""o"":""endothelium of the glomerular capillary"",""p"":""has related synonym""},{""o"":""capillary endothelium"",""p"":""sub class of""},{""o"":""endothelium"",""p"":""sub class of""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C52956,"{""t"":""longus capitis"",""o"":[],""s"":[{""o"":""muscle"",""p"":""sub class of""},{""o"":""longus capitis"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C33469,"{""t"":""reticularis zone"",""o"":[],""s"":[{""o"":""reticularis zone"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""endocrine system part"",""p"":""sub class of""}]}"
http://human.owl#NCI_C12862,"{""t"":""proximal phalanx of the hand"",""o"":[],""s"":[{""o"":""phalanx of the hand"",""p"":""sub class of""},{""o"":""proximal phalanx of the hand"",""p"":""has related synonym""},{""o"":""proximal phalanx of finger"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""proximal phalanx of hand"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C13169,"{""t"":""serosa"",""o"":[{""s"":""esophageal serosal surface"",""p"":""sub class of""},{""s"":""small intestinal serosal surface"",""p"":""sub class of""},{""s"":""serosal surface of the liver"",""p"":""sub class of""},{""s"":""bladder serosal surface"",""p"":""sub class of""},{""s"":""gallbladder serosal surface"",""p"":""sub class of""},{""s"":""uterus serosal surface"",""p"":""sub class of""},{""s"":""gastric serosal surface"",""p"":""sub class of""},{""s"":""intestinal serosal surface"",""p"":""sub class of""},{""s"":""large intestinal serosal surface"",""p"":""sub class of""}],""s"":[{""o"":""serous membrane"",""p"":""has related synonym""},{""o"":""a membrane lining the external walls of the body cavities and reflected over the surfaces of protruding organs it consists of mesothelium lying on a connective tissue layer and secretes a watery exudate"",""p"":""has definition""},{""o"":""membrane"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""serosa"",""p"":""has related synonym""}]}"
http://human.owl#NCI_C12403,"{""t"":""fallopian tube"",""o"":[{""s"":""left fallopian tube"",""p"":""sub class of""},{""s"":""right fallopian tube"",""p"":""sub class of""}],""s"":[{""o"":""organ"",""p"":""sub class of""},{""o"":""fallopian tube"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""fallopian tubes"",""p"":""has related synonym""},{""o"":""appendage of the uterus"",""p"":""sub class of""}]}"
http://human.owl#NCI_C33592,"{""t"":""spiral artery"",""o"":[],""s"":[{""o"":""spiral artery"",""p"":""has related synonym""},{""o"":""artery"",""p"":""sub class of""},{""o"":""spiral artery of the endometrium"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32259,"{""t"":""capsular ligament"",""o"":[],""s"":[{""o"":""capsular ligament"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""},{""o"":""laryngeal ligament"",""p"":""sub class of""}]}"
http://human.owl#NCI_C33579,"{""t"":""space of fontana"",""o"":[],""s"":[{""o"":""eye part"",""p"":""sub class of""},{""o"":""space of fontana"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C32861,"{""t"":""internal pterygoid muscle"",""o"":[],""s"":[{""o"":""muscle of the mastication"",""p"":""sub class of""},{""o"":""internal pterygoid muscle"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
http://human.owl#NCI_C49222,"{""t"":""esophageal squamous epithelium"",""o"":[],""s"":[{""o"":""esophageal squamous epithelium"",""p"":""has related synonym""},{""o"":""esophageal epithelium"",""p"":""sub class of""},{""o"":""class"",""p"":""type""},{""o"":""stratified squamous epithelium"",""p"":""sub class of""}]}"
http://human.owl#NCI_C32604,"{""t"":""filiform papilla"",""o"":[],""s"":[{""o"":""papilla of the tongue"",""p"":""sub class of""},{""o"":""filiform papilla"",""p"":""has related synonym""},{""o"":""class"",""p"":""type""}]}"
